municipality,year,value
Holbæk,2010,194120
Holstebro,2010,189285
Horsens,2010,188952
Hvidovre,2010,193402
Høje-Taastrup,2010,195732
Hørsholm,2010,303967
Ikast-Brande,2010,184078
Ishøj,2010,179004
Jammerbugt,2010,179025
Kalundborg,2010,187246
Kerteminde,2010,186206
Kolding,2010,195240
Køge,2010,199699
Langeland,2010,163831
Lejre,2010,216889
Lemvig,2010,185476
Lolland,2010,166511
Lyngby-Taarbæk,2010,254713
Læsø,2010,170443
Mariagerfjord,2010,180701
Middelfart,2010,197527
Morsø,2010,166264
Norddjurs,2010,176149
Nordfyns,2010,178366
Nyborg,2010,182827
Næstved,2010,189326
Odder,2010,200585
Odense,2010,184436
Odsherred,2010,177967
Randers,2010,182432
Rebild,2010,189881
Ringkøbing-Skjern,2010,186306
Ringsted,2010,195884
Roskilde,2010,214795
Rudersdal,2010,306853
Rødovre,2010,192209
Samsø,2010,168943
Silkeborg,2010,196921
Skanderborg,2010,212090
Skive,2010,178510
Slagelse,2010,183665
Solrød,2010,223635
Sorø,2010,191053
Stevns,2010,194772
Struer,2010,183709
Svendborg,2010,186850
Syddjurs,2010,190967
Sønderborg,2010,182900
Thisted,2010,175719
Tårnby,2010,203459
Tønder,2010,169980
Vallensbæk,2010,222513
Varde,2010,181714
Vejen,2010,180183
Vejle,2010,200481
Vesthimmerlands,2010,170310
Viborg,2010,191517
Vordingborg,2010,179911
Ærø,2010,174682
Aabenraa,2011,184117
Aalborg,2011,187797
Aarhus,2011,196346
Albertslund,2011,182828
Allerød,2011,261760
Assens,2011,184591
Ballerup,2011,202452
Billund,2011,195230
Bornholm,2011,174636
Brøndby,2011,185604
Brønderslev,2011,180932
Copenhagen,2011,189182
Dragør,2011,261933
Egedal,2011,232521
Esbjerg,2011,192786
Faaborg-Midtfyn,2011,183691
Fanø,2011,215419
Favrskov,2011,204412
Faxe,2011,191067
Fredensborg,2011,235433
Fredericia,2011,191378
Frederiksberg,2011,224754
Frederikshavn,2011,185770
Frederikssund,2011,206586
Furesø,2011,254231
Gentofte,2011,339165
Gladsaxe,2011,213516
Glostrup,2011,202928
Greve,2011,222654
Gribskov,2011,210245
Guldborgsund,2011,173408
Haderslev,2011,182598
Halsnæs,2011,191281
Hedensted,2011,194684
Helsingør,2011,213742
Herlev,2011,203029
Herning,2011,199171
Hillerød,2011,223169
Hjørring,2011,183635
Holbæk,2011,195562
Holstebro,2011,195009
Horsens,2011,193460
Hvidovre,2011,196751
Høje-Taastrup,2011,198826
Hørsholm,2011,314966
Ikast-Brande,2011,190432
Ishøj,2011,181875
Jammerbugt,2011,185213
Kalundborg,2011,189511
Kerteminde,2011,190155
Kolding,2011,198340
Køge,2011,202267
Langeland,2011,165598
Lejre,2011,217508
Lemvig,2011,189387
Lolland,2011,168257
Lyngby-Taarbæk,2011,263333
Læsø,2011,176809
Mariagerfjord,2011,184920
Middelfart,2011,197333
Morsø,2011,174164
Norddjurs,2011,180328
Nordfyns,2011,184924
Nyborg,2011,185598
Næstved,2011,192912
Odder,2011,204311
Odense,2011,186960
Odsherred,2011,180222
Randers,2011,185608
Rebild,2011,198058
Ringkøbing-Skjern,2011,191423
Ringsted,2011,197182
Roskilde,2011,219158
Rudersdal,2011,316723
Rødovre,2011,196608
Samsø,2011,178054
Silkeborg,2011,196924
Skanderborg,2011,217897
Skive,2011,183229
Slagelse,2011,186917
Solrød,2011,234748
Sorø,2011,195094
Stevns,2011,198010
Struer,2011,188350
Svendborg,2011,189217
Syddjurs,2011,195670
Sønderborg,2011,184455
Thisted,2011,181162
Tårnby,2011,209500
Tønder,2011,173996
Vallensbæk,2011,225587
Varde,2011,188050
Vejen,2011,181892
Vejle,2011,201780
Vesthimmerlands,2011,177831
Viborg,2011,194133
Vordingborg,2011,181859
Ærø,2011,174333
Aabenraa,2012,188090
Aalborg,2012,191634
Aarhus,2012,200098
Albertslund,2012,186626
Allerød,2012,266595
Assens,2012,189157
Ballerup,2012,206484
Billund,2012,201798
Bornholm,2012,179094
Brøndby,2012,187577
Brønderslev,2012,188057
Copenhagen,2012,192990
Dragør,2012,264648
Egedal,2012,237053
Esbjerg,2012,198130
Faaborg-Midtfyn,2012,189006
Fanø,2012,220292
Favrskov,2012,210245
Faxe,2012,196645
Fredensborg,2012,241954
Fredericia,2012,195292
Frederiksberg,2012,230908
Frederikshavn,2012,193753
Frederikssund,2012,211200
Furesø,2012,264457
Gentofte,2012,351659
Gladsaxe,2012,217354
Glostrup,2012,205223
Greve,2012,227225
Gribskov,2012,217462
Guldborgsund,2012,180773
Haderslev,2012,185536
Halsnæs,2012,195920
Hedensted,2012,201335
Helsingør,2012,219131
Herlev,2012,207286
Herning,2012,199123
Hillerød,2012,229704
Hjørring,2012,189370
Holbæk,2012,201290
Holstebro,2012,201477
Horsens,2012,198571
Hvidovre,2012,200751
Høje-Taastrup,2012,201616
Hørsholm,2012,323727
Ikast-Brande,2012,193896
Ishøj,2012,184956
Jammerbugt,2012,190992
Kalundborg,2012,194947
Kerteminde,2012,191983
Kolding,2012,202911
Køge,2012,206521
Langeland,2012,171838
Lejre,2012,223167
Lemvig,2012,190977
Lolland,2012,173006
Lyngby-Taarbæk,2012,271433
Læsø,2012,181651
Mariagerfjord,2012,190422
Middelfart,2012,204818
Morsø,2012,178822
Norddjurs,2012,183718
Nordfyns,2012,188012
Nyborg,2012,189331
Næstved,2012,197967
Odder,2012,210477
Odense,2012,187409
Odsherred,2012,185686
Randers,2012,189553
Rebild,2012,204486
Ringkøbing-Skjern,2012,197298
Ringsted,2012,202268
Roskilde,2012,224768
Rudersdal,2012,334819
Rødovre,2012,200326
Samsø,2012,185831
Silkeborg,2012,206829
Skanderborg,2012,224700
Skive,2012,188348
Slagelse,2012,190849
Solrød,2012,241207
Sorø,2012,200024
Stevns,2012,201501
Struer,2012,193412
Svendborg,2012,194073
Syddjurs,2012,203242
Sønderborg,2012,190804
Thisted,2012,185067
Tårnby,2012,212671
Tønder,2012,175742
Vallensbæk,2012,230163
Varde,2012,194046
Vejen,2012,190281
Vejle,2012,207287
Vesthimmerlands,2012,182149
Viborg,2012,198487
Vordingborg,2012,186480
Ærø,2012,179633
Aabenraa,2013,191465
Aalborg,2013,195384
Aarhus,2013,207081
Albertslund,2013,188093
Allerød,2013,273294
Assens,2013,192580
Ballerup,2013,210474
Billund,2013,208051
Bornholm,2013,181589
Brøndby,2013,190532
Brønderslev,2013,193506
Copenhagen,2013,198131
Dragør,2013,270354
Egedal,2013,244977
Esbjerg,2013,203075
Faaborg-Midtfyn,2013,192790
Fanø,2013,226293
Favrskov,2013,216338
Faxe,2013,199628
Fredensborg,2013,250551
Fredericia,2013,199174
Frederiksberg,2013,238371
Frederikshavn,2013,196242
Frederikssund,2013,217812
Furesø,2013,273454
Gentofte,2013,363825
Gladsaxe,2013,224069
Glostrup,2013,210408
Greve,2013,233678
Gribskov,2013,220764
Guldborgsund,2013,187256
Haderslev,2013,190219
Halsnæs,2013,201199
Hedensted,2013,206998
Helsingør,2013,227974
Herlev,2013,213345
Herning,2013,203505
Hillerød,2013,234938
Hjørring,2013,194713
Holbæk,2013,206536
Holstebro,2013,208410
Horsens,2013,204107
Hvidovre,2013,204689
Høje-Taastrup,2013,205502
Hørsholm,2013,336218
Ikast-Brande,2013,201456
Ishøj,2013,187709
Jammerbugt,2013,196579
Kalundborg,2013,200521
Kerteminde,2013,197804
Kolding,2013,206286
Køge,2013,210935
Langeland,2013,174085
Lejre,2013,230093
Lemvig,2013,202704
Lolland,2013,178638
Lyngby-Taarbæk,2013,282845
Læsø,2013,187126
Mariagerfjord,2013,193119
Middelfart,2013,209102
Morsø,2013,184638
Norddjurs,2013,187709
Nordfyns,2013,193530
Nyborg,2013,192813
Næstved,2013,202549
Odder,2013,215912
Odense,2013,192896
Odsherred,2013,190481
Randers,2013,193219
Rebild,2013,211397
Ringkøbing-Skjern,2013,201816
Ringsted,2013,206886
Roskilde,2013,229263
Rudersdal,2013,353767
Rødovre,2013,205730
Samsø,2013,190135
Silkeborg,2013,211472
Skanderborg,2013,229900
Skive,2013,192153
Slagelse,2013,195571
Solrød,2013,244752
Sorø,2013,207072
Stevns,2013,207739
Struer,2013,196670
Svendborg,2013,198528
Syddjurs,2013,212674
Sønderborg,2013,192395
Thisted,2013,191877
Tårnby,2013,217423
Tønder,2013,182838
Vallensbæk,2013,235874
Varde,2013,203952
Vejen,2013,197106
Vejle,2013,211774
Vesthimmerlands,2013,187954
Viborg,2013,205636
Vordingborg,2013,192716
Ærø,2013,180695
Aabenraa,2014,193579
Aalborg,2014,198403
Aarhus,2014,211446
Albertslund,2014,192715
Allerød,2014,280848
Assens,2014,194750
Ballerup,2014,219824
Billund,2014,210271
Bornholm,2014,185032
Brøndby,2014,193785
Brønderslev,2014,195355
Copenhagen,2014,204008
Dragør,2014,279821
Egedal,2014,248827
Esbjerg,2014,207362
Faaborg-Midtfyn,2014,197313
Fanø,2014,230507
Favrskov,2014,220545
Faxe,2014,203666
Fredensborg,2014,257143
Fredericia,2014,203698
Frederiksberg,2014,245712
Frederikshavn,2014,198040
Frederikssund,2014,222302
Furesø,2014,282531
Gentofte,2014,378676
Gladsaxe,2014,230224
Glostrup,2014,213912
Greve,2014,238815
Gribskov,2014,228428
Guldborgsund,2014,189448
Haderslev,2014,193583
Halsnæs,2014,205963
Hedensted,2014,211880
Helsingør,2014,233337
Herlev,2014,215922
Herning,2014,208360
Hillerød,2014,239173
Hjørring,2014,197607
Holbæk,2014,210844
Holstebro,2014,208196
Horsens,2014,208807
Hvidovre,2014,210133
Høje-Taastrup,2014,209435
Hørsholm,2014,342182
Ikast-Brande,2014,201643
Ishøj,2014,189764
Jammerbugt,2014,197244
Kalundborg,2014,204557
Kerteminde,2014,204194
Kolding,2014,211240
Køge,2014,217251
Langeland,2014,178437
Lejre,2014,233233
Lemvig,2014,201025
Lolland,2014,182877
Lyngby-Taarbæk,2014,298540
Læsø,2014,185827
Mariagerfjord,2014,197592
Middelfart,2014,212585
Morsø,2014,186678
Norddjurs,2014,191447
Nordfyns,2014,196073
Nyborg,2014,197224
Næstved,2014,205699
Odder,2014,220531
Odense,2014,196374
Odsherred,2014,194726
Randers,2014,196159
Rebild,2014,215056
Ringkøbing-Skjern,2014,204248
Ringsted,2014,210613
Roskilde,2014,236919
Rudersdal,2014,370374
Rødovre,2014,210786
Samsø,2014,191932
Silkeborg,2014,203470
Skanderborg,2014,236632
Skive,2014,194850
Slagelse,2014,198836
Solrød,2014,256135
Sorø,2014,211127
Stevns,2014,213864
Struer,2014,196535
Svendborg,2014,203220
Syddjurs,2014,209916
Sønderborg,2014,197407
Thisted,2014,192974
Tårnby,2014,222582
Tønder,2014,184557
Vallensbæk,2014,244275
Varde,2014,201421
Vejen,2014,197406
Vejle,2014,215397
Vesthimmerlands,2014,189997
Viborg,2014,207269
Vordingborg,2014,196182
Ærø,2014,188210
Aabenraa,2015,198437
Aalborg,2015,203080
Aarhus,2015,220011
Albertslund,2015,196771
Allerød,2015,288485
Assens,2015,199676
Ballerup,2015,223323
Billund,2015,212304
Bornholm,2015,189477
Brøndby,2015,197052
Brønderslev,2015,198125
Copenhagen,2015,209991
Dragør,2015,289465
Egedal,2015,256199
Esbjerg,2015,210319
Faaborg-Midtfyn,2015,201163
Fanø,2015,233539
Favrskov,2015,224587
Faxe,2015,207107
Fredensborg,2015,268065
Fredericia,2015,209082
Frederiksberg,2015,252988
Frederikshavn,2015,201863
Frederikssund,2015,227244
Furesø,2015,285128
Gentofte,2015,425302
Gladsaxe,2015,235249
Glostrup,2015,219926
Greve,2015,242508
Gribskov,2015,232054
Guldborgsund,2015,193790
Haderslev,2015,198173
Halsnæs,2015,210450
Hedensted,2015,218083
Helsingør,2015,239974
Herlev,2015,220790
Herning,2015,211934
Hillerød,2015,251272
Hjørring,2015,201501
Holbæk,2015,217027
Holstebro,2015,212478
Horsens,2015,212286
Hvidovre,2015,213854
Høje-Taastrup,2015,212484
Hørsholm,2015,354864
Ikast-Brande,2015,207661
Ishøj,2015,193760
Jammerbugt,2015,200225
Kalundborg,2015,211370
Kerteminde,2015,208480
Kolding,2015,216806
Køge,2015,221728
Langeland,2015,179988
Lejre,2015,238443
Lemvig,2015,208170
Lolland,2015,184575
Lyngby-Taarbæk,2015,321890
Læsø,2015,188907
Mariagerfjord,2015,200465
Middelfart,2015,221205
Morsø,2015,190725
Norddjurs,2015,195317
Nordfyns,2015,199840
Nyborg,2015,200214
Næstved,2015,210156
Odder,2015,222963
Odense,2015,201180
Odsherred,2015,198086
Randers,2015,201261
Rebild,2015,218859
Ringkøbing-Skjern,2015,207635
Ringsted,2015,214485
Roskilde,2015,242144
Rudersdal,2015,379354
Rødovre,2015,216505
Samsø,2015,201209
Silkeborg,2015,223506
Skanderborg,2015,241806
Skive,2015,200114
Slagelse,2015,202831
Solrød,2015,263333
Sorø,2015,216561
Stevns,2015,217194
Struer,2015,200626
Svendborg,2015,207099
Syddjurs,2015,216081
Sønderborg,2015,199900
Thisted,2015,199175
Tårnby,2015,227877
Tønder,2015,189550
Vallensbæk,2015,246651
Varde,2015,205141
Vejen,2015,203630
Vejle,2015,223679
Vesthimmerlands,2015,192756
Viborg,2015,212065
Vordingborg,2015,200998
Ærø,2015,188887
Aabenraa,2016,202029
Aalborg,2016,205924
Aarhus,2016,221100
Albertslund,2016,199705
Allerød,2016,293063
Assens,2016,202808
Ballerup,2016,225245
Billund,2016,215983
Bornholm,2016,193344
Brøndby,2016,201440
Brønderslev,2016,206456
Copenhagen,2016,215215
Dragør,2016,295922
Egedal,2016,258933
Esbjerg,2016,213261
Faaborg-Midtfyn,2016,200301
Fanø,2016,233960
Favrskov,2016,229808
Faxe,2016,210599
Fredensborg,2016,270154
Fredericia,2016,215141
Frederiksberg,2016,258624
Frederikshavn,2016,204842
Frederikssund,2016,231363
Furesø,2016,293053
Gentofte,2016,412157
Gladsaxe,2016,238495
Glostrup,2016,222384
Greve,2016,247143
Gribskov,2016,235351
Guldborgsund,2016,195395
Haderslev,2016,200526
Halsnæs,2016,213281
Hedensted,2016,218894
Helsingør,2016,242869
Herlev,2016,225266
Herning,2016,216136
Hillerød,2016,252019
Hjørring,2016,204651
Holbæk,2016,218575
Holstebro,2016,213089
Horsens,2016,216516
Hvidovre,2016,217747
Høje-Taastrup,2016,216200
Hørsholm,2016,359424
Ikast-Brande,2016,212149
Ishøj,2016,196572
Jammerbugt,2016,202263
Kalundborg,2016,213540
Kerteminde,2016,212795
Kolding,2016,220481
Køge,2016,224381
Langeland,2016,183295
Lejre,2016,243866
Lemvig,2016,215996
Lolland,2016,185452
Lyngby-Taarbæk,2016,310197
Læsø,2016,194996
Mariagerfjord,2016,204608
Middelfart,2016,221910
Morsø,2016,192683
Norddjurs,2016,197067
Nordfyns,2016,201672
Nyborg,2016,202796
Næstved,2016,213168
Odder,2016,227984
Odense,2016,203000
Odsherred,2016,200701
Randers,2016,204527
Rebild,2016,223042
Ringkøbing-Skjern,2016,208666
Ringsted,2016,217832
Roskilde,2016,246634
Rudersdal,2016,402149
Rødovre,2016,220440
Samsø,2016,198449
Silkeborg,2016,233727
Skanderborg,2016,246624
Skive,2016,203607
Slagelse,2016,206681
Solrød,2016,271247
Sorø,2016,218836
Stevns,2016,220622
Struer,2016,202272
Svendborg,2016,210309
Syddjurs,2016,221772
Sønderborg,2016,203449
Thisted,2016,203311
Tårnby,2016,232591
Tønder,2016,192157
Vallensbæk,2016,246964
Varde,2016,207071
Vejen,2016,203869
Vejle,2016,227036
Vesthimmerlands,2016,196166
Viborg,2016,215204
Vordingborg,2016,201462
Ærø,2016,195335
Aabenraa,2017,210096
Aalborg,2017,212729
Aarhus,2017,228901
Albertslund,2017,202561
Allerød,2017,300931
Assens,2017,208781
Ballerup,2017,230366
Billund,2017,227700
Bornholm,2017,199413
Brøndby,2017,205179
Brønderslev,2017,208860
Copenhagen,2017,220945
Dragør,2017,303980
Egedal,2017,267883
Esbjerg,2017,219429
Faaborg-Midtfyn,2017,209324
Fanø,2017,240905
Favrskov,2017,237631
Faxe,2017,215981
Fredensborg,2017,274358
Fredericia,2017,217669
Frederiksberg,2017,267820
Frederikshavn,2017,211190
Frederikssund,2017,235609
Furesø,2017,301119
Gentofte,2017,419650
Gladsaxe,2017,245192
Glostrup,2017,228242
Greve,2017,253934
Gribskov,2017,241084
Guldborgsund,2017,199571
Haderslev,2017,208067
Halsnæs,2017,219665
Hedensted,2017,225664
Helsingør,2017,249399
Herlev,2017,229138
Herning,2017,223994
Hillerød,2017,256639
Hjørring,2017,214621
Holbæk,2017,224912
Holstebro,2017,220535
Horsens,2017,223298
Hvidovre,2017,222678
Høje-Taastrup,2017,221711
Hørsholm,2017,380412
Ikast-Brande,2017,218377
Ishøj,2017,200961
Jammerbugt,2017,207677
Kalundborg,2017,217630
Kerteminde,2017,216753
Kolding,2017,227236
Køge,2017,230812
Langeland,2017,187483
Lejre,2017,250901
Lemvig,2017,220222
Lolland,2017,189770
Lyngby-Taarbæk,2017,313568
Læsø,2017,201446
Mariagerfjord,2017,210959
Middelfart,2017,232668
Morsø,2017,200628
Norddjurs,2017,203237
Nordfyns,2017,208757
Nyborg,2017,208179
Næstved,2017,219169
Odder,2017,233238
Odense,2017,206649
Odsherred,2017,206201
Randers,2017,209411
Rebild,2017,231559
Ringkøbing-Skjern,2017,218399
Ringsted,2017,225324
Roskilde,2017,253903
Rudersdal,2017,408095
Rødovre,2017,226083
Samsø,2017,206851
Silkeborg,2017,236754
Skanderborg,2017,252543
Skive,2017,210900
Slagelse,2017,212000
Solrød,2017,275979
Sorø,2017,225614
Stevns,2017,226624
Struer,2017,208726
Svendborg,2017,214742
Syddjurs,2017,227428
Sønderborg,2017,210483
Thisted,2017,209281
Tårnby,2017,239104
Tønder,2017,203148
Vallensbæk,2017,250019
Varde,2017,215888
Vejen,2017,214071
Vejle,2017,234900
Vesthimmerlands,2017,204308
Viborg,2017,223831
Vordingborg,2017,206726
Ærø,2017,197576
Aabenraa,2018,213650
Aalborg,2018,218056
Aarhus,2018,234439
Albertslund,2018,208399
Allerød,2018,306103
Assens,2018,212415
Ballerup,2018,236121
Billund,2018,231771
Bornholm,2018,202976
Brøndby,2018,211029
Brønderslev,2018,211674
Copenhagen,2018,228338
Dragør,2018,311793
Egedal,2018,274867
Esbjerg,2018,224598
Faaborg-Midtfyn,2018,214986
Fanø,2018,244102
Favrskov,2018,243703
Faxe,2018,222006
Fredensborg,2018,281526
Fredericia,2018,222200
Frederiksberg,2018,276683
Frederikshavn,2018,214560
Frederikssund,2018,242718
Furesø,2018,308833
Gentofte,2018,427370
Gladsaxe,2018,250679
Glostrup,2018,232928
Greve,2018,259348
Gribskov,2018,245826
Guldborgsund,2018,203449
Haderslev,2018,212391
Halsnæs,2018,224733
Hedensted,2018,233866
Helsingør,2018,254779
Herlev,2018,236643
Herning,2018,229212
Hillerød,2018,262199
Hjørring,2018,217772
Holbæk,2018,229668
Holstebro,2018,224254
Horsens,2018,230081
Hvidovre,2018,229211
Høje-Taastrup,2018,225609
Hørsholm,2018,375418
Ikast-Brande,2018,221583
Ishøj,2018,205800
Jammerbugt,2018,213308
Kalundborg,2018,222710
Kerteminde,2018,222244
Kolding,2018,232918
Køge,2018,236936
Langeland,2018,189623
Lejre,2018,258246
Lemvig,2018,217221
Lolland,2018,193056
Lyngby-Taarbæk,2018,322546
Læsø,2018,200288
Mariagerfjord,2018,216354
Middelfart,2018,235139
Morsø,2018,202190
Norddjurs,2018,207855
Nordfyns,2018,214266
Nyborg,2018,215483
Næstved,2018,223879
Odder,2018,238007
Odense,2018,211967
Odsherred,2018,210297
Randers,2018,216009
Rebild,2018,238925
Ringkøbing-Skjern,2018,221198
Ringsted,2018,229385
Roskilde,2018,260890
Rudersdal,2018,412461
Rødovre,2018,232107
Samsø,2018,211378
Silkeborg,2018,242114
Skanderborg,2018,259984
Skive,2018,215303
Slagelse,2018,216819
Solrød,2018,282070
Sorø,2018,229600
Stevns,2018,233946
Struer,2018,213174
Svendborg,2018,218492
Syddjurs,2018,230006
Sønderborg,2018,215616
Thisted,2018,213065
Tårnby,2018,245993
Tønder,2018,204836
Vallensbæk,2018,255657
Varde,2018,218754
Vejen,2018,218332
Vejle,2018,239626
Vesthimmerlands,2018,208305
Viborg,2018,229556
Vordingborg,2018,212004
Ærø,2018,201430
Aabenraa,2019,220387
Aalborg,2019,223448
Aarhus,2019,239830
Albertslund,2019,211987
Allerød,2019,319855
Assens,2019,221444
Ballerup,2019,242568
Billund,2019,239139
Bornholm,2019,211258
Brøndby,2019,215194
Brønderslev,2019,221527
Copenhagen,2019,236730
Dragør,2019,322159
Egedal,2019,277595
Esbjerg,2019,231628
Faaborg-Midtfyn,2019,220675
Fanø,2019,246571
Favrskov,2019,250587
Faxe,2019,228041
Fredensborg,2019,293292
Fredericia,2019,228663
Frederiksberg,2019,287059
Frederikshavn,2019,221881
Frederikssund,2019,247615
Furesø,2019,320012
Gentofte,2019,468130
Gladsaxe,2019,259311
Glostrup,2019,238682
Greve,2019,264596
Gribskov,2019,251318
Guldborgsund,2019,210439
Haderslev,2019,219616
Halsnæs,2019,229476
Hedensted,2019,239240
Helsingør,2019,263192
Herlev,2019,242303
Herning,2019,236376
Hillerød,2019,269847
Hjørring,2019,223556
Holbæk,2019,236423
Holstebro,2019,231857
Horsens,2019,237304
Hvidovre,2019,235914
Høje-Taastrup,2019,231927
Hørsholm,2019,392275
Ikast-Brande,2019,235166
Ishøj,2019,210203
Jammerbugt,2019,220723
Kalundborg,2019,229901
Kerteminde,2019,229574
Kolding,2019,239198
Køge,2019,243517
Langeland,2019,198995
Lejre,2019,263348
Lemvig,2019,231047
Lolland,2019,199553
Lyngby-Taarbæk,2019,335602
Læsø,2019,208152
Mariagerfjord,2019,225410
Middelfart,2019,247633
Morsø,2019,214513
Norddjurs,2019,213598
Nordfyns,2019,221156
Nyborg,2019,220372
Næstved,2019,231004
Odder,2019,247163
Odense,2019,217495
Odsherred,2019,217089
Randers,2019,222865
Rebild,2019,247609
Ringkøbing-Skjern,2019,230206
Ringsted,2019,236332
Roskilde,2019,270155
Rudersdal,2019,440723
Rødovre,2019,237630
Samsø,2019,222406
Silkeborg,2019,249196
Skanderborg,2019,269063
Skive,2019,223044
Slagelse,2019,222269
Solrød,2019,298425
Sorø,2019,238794
Stevns,2019,242225
Struer,2019,220565
Svendborg,2019,228998
Syddjurs,2019,240208
Sønderborg,2019,222671
Thisted,2019,222903
Tårnby,2019,252323
Tønder,2019,216267
Vallensbæk,2019,261347
Varde,2019,227717
Vejen,2019,225825
Vejle,2019,248846
Vesthimmerlands,2019,218261
Viborg,2019,235942
Vordingborg,2019,217702
Ærø,2019,207163
Aabenraa,2020,230031
Aalborg,2020,234085
Aarhus,2020,250297
Albertslund,2020,221028
Allerød,2020,327301
Assens,2020,230366
Ballerup,2020,252939
Billund,2020,248416
Bornholm,2020,218783
Brøndby,2020,224578
Brønderslev,2020,232506
Copenhagen,2020,247849
Dragør,2020,332103
Egedal,2020,290600
Esbjerg,2020,240432
Faaborg-Midtfyn,2020,230727
Fanø,2020,259036
Favrskov,2020,263996
Faxe,2020,240707
Fredensborg,2020,301145
Fredericia,2020,238316
Frederiksberg,2020,301686
Frederikshavn,2020,230845
Frederikssund,2020,259828
Furesø,2020,330160
Gentofte,2020,466520
Gladsaxe,2020,274032
Glostrup,2020,250472
Greve,2020,277351
Gribskov,2020,265910
Guldborgsund,2020,221829
Haderslev,2020,228974
Halsnæs,2020,241285
Hedensted,2020,251112
Helsingør,2020,277015
Herlev,2020,258098
Herning,2020,249340
Hillerød,2020,281446
Hjørring,2020,233897
Holbæk,2020,248204
Holstebro,2020,242976
Horsens,2020,248027
Hvidovre,2020,246531
Høje-Taastrup,2020,240922
Hørsholm,2020,423072
Ikast-Brande,2020,254677
Ishøj,2020,219899
Jammerbugt,2020,232587
Kalundborg,2020,238499
Kerteminde,2020,238060
Kolding,2020,253243
Køge,2020,257870
Langeland,2020,213219
Lejre,2020,274092
Lemvig,2020,243483
Lolland,2020,207903
Lyngby-Taarbæk,2020,346600
Læsø,2020,215681
Mariagerfjord,2020,236314
Middelfart,2020,259282
Morsø,2020,222402
Norddjurs,2020,224933
Nordfyns,2020,229635
Nyborg,2020,231476
Næstved,2020,242177
Odder,2020,260507
Odense,2020,226727
Odsherred,2020,226597
Randers,2020,233590
Rebild,2020,259684
Ringkøbing-Skjern,2020,240974
Ringsted,2020,248414
Roskilde,2020,282633
Rudersdal,2020,451164
Rødovre,2020,250287
Samsø,2020,235784
Silkeborg,2020,262538
Skanderborg,2020,284533
Skive,2020,237359
Slagelse,2020,231013
Solrød,2020,308024
Sorø,2020,246097
Stevns,2020,249168
Struer,2020,229130
Svendborg,2020,240200
Syddjurs,2020,251576
Sønderborg,2020,231509
Thisted,2020,232629
Tårnby,2020,265421
Tønder,2020,223509
Vallensbæk,2020,275714
Varde,2020,238710
Vejen,2020,237078
Vejle,2020,260325
Vesthimmerlands,2020,226087
Viborg,2020,246933
Vordingborg,2020,230034
Ærø,2020,216258
Aabenraa,2021,239958
Aalborg,2021,244344
Aarhus,2021,262497
Albertslund,2021,230832
Allerød,2021,345529
Assens,2021,239817
Ballerup,2021,263285
Billund,2021,260894
Bornholm,2021,226536
Brøndby,2021,232140
Brønderslev,2021,243751
Copenhagen,2021,263154
Dragør,2021,350841
Egedal,2021,306979
Esbjerg,2021,253340
Faaborg-Midtfyn,2021,239416
Fanø,2021,273555
Favrskov,2021,276036
Faxe,2021,248597
Fredensborg,2021,323677
Fredericia,2021,249906
Frederiksberg,2021,319321
Frederikshavn,2021,239492
Frederikssund,2021,269949
Furesø,2021,348065
Gentofte,2021,529706
Gladsaxe,2021,286086
Glostrup,2021,261718
Greve,2021,287771
Gribskov,2021,277405
Guldborgsund,2021,233857
Haderslev,2021,238417
Halsnæs,2021,250501
Hedensted,2021,261284
Helsingør,2021,292923
Herlev,2021,265046
Herning,2021,258963
Hillerød,2021,294129
Hjørring,2021,243166
Holbæk,2021,261166
Holstebro,2021,258494
Horsens,2021,257774
Hvidovre,2021,257560
Høje-Taastrup,2021,251027
Hørsholm,2021,432190
Ikast-Brande,2021,249535
Ishøj,2021,229369
Jammerbugt,2021,245136
Kalundborg,2021,250822
Kerteminde,2021,255298
Kolding,2021,263615
Køge,2021,266858
Langeland,2021,216232
Lejre,2021,287111
Lemvig,2021,255511
Lolland,2021,220048
Lyngby-Taarbæk,2021,374550
Læsø,2021,234388
Mariagerfjord,2021,246192
Middelfart,2021,268276
Morsø,2021,229968
Norddjurs,2021,233140
Nordfyns,2021,238072
Nyborg,2021,240844
Næstved,2021,252832
Odder,2021,269323
Odense,2021,238124
Odsherred,2021,237045
Randers,2021,241945
Rebild,2021,270439
Ringkøbing-Skjern,2021,252677
Ringsted,2021,260103
Roskilde,2021,296120
Rudersdal,2021,494339
Rødovre,2021,260667
Samsø,2021,244537
Silkeborg,2021,275254
Skanderborg,2021,295901
Skive,2021,243907
Slagelse,2021,243578
Solrød,2021,320668
Sorø,2021,259171
Stevns,2021,260019
Struer,2021,240957
Svendborg,2021,252283
Syddjurs,2021,269095
Sønderborg,2021,242203
Thisted,2021,241755
Tårnby,2021,275721
Tønder,2021,232876
Vallensbæk,2021,286490
Varde,2021,250363
Vejen,2021,249003
Vejle,2021,274271
Vesthimmerlands,2021,244219
Viborg,2021,257520
Vordingborg,2021,239825
Ærø,2021,224587
Aabenraa,2022,244263
Aalborg,2022,246872
Aarhus,2022,261816
Albertslund,2022,232129
Allerød,2022,345657
Assens,2022,240754
Ballerup,2022,264673
Billund,2022,265340
Bornholm,2022,226145
Brøndby,2022,233811
Brønderslev,2022,244534
